"date","geography","geography code","Rural Urban","Variable: All usual residents; measures: Value","Variable: Males; measures: Value","Variable: Females; measures: Value","Variable: Lives in a household; measures: Value","Variable: Lives in a communal establishment; measures: Value","Variable: Schoolchild or full-time student aged 4 and over at their non term-time address; measures: Value","Variable: Area (Hectares); measures: Value","Variable: Density (number of persons per hectare); measures: Value"
"2011","Gwynedd","W06000002","Urban city and town",17988,8845,9143,15288,2700,272,980.45,18.3
"2011","Gwynedd","W06000002","Urban city and town in a sparse setting",0,0,0,0,0,0,0.00,
"2011","Gwynedd","W06000002","Rural (total)",103886,51061,52825,102686,1200,1499,252513.49,0.4
"2011","Gwynedd","W06000002","Rural town and fringe",20950,10276,10674,20759,191,254,3065.42,6.8
"2011","Gwynedd","W06000002","Rural town and fringe in a sparse setting",26753,12973,13780,26280,473,353,7103.94,3.8
"2011","Gwynedd","W06000002","Rural village",10480,5138,5342,10409,71,132,11074.35,0.9
"2011","Gwynedd","W06000002","Rural village in a sparse setting",29585,14477,15108,29340,245,458,78615.30,0.4
"2011","Gwynedd","W06000002","Rural hamlet and isolated dwellings",4311,2137,2174,4231,80,89,11755.17,0.4
"2011","Gwynedd","W06000002","Rural hamlet and isolated dwellings in a sparse setting",11807,6060,5747,11667,140,213,140899.31,0.1
"2011","Conwy","W06000003","Total",115228,55749,59479,112531,2697,1520,112582.88,1.0
"2011","Conwy","W06000003","Urban (total)",79469,38166,41303,77175,2294,996,6385.10,12.4
"2011","Conwy","W06000003","Urban major conurbation",0,0,0,0,0,0,0.00,
"2011","Conwy","W06000003","Urban minor conurbation",0,0,0,0,0,0,0.00,
"2011","Conwy","W06000003","Urban city and town",79469,38166,41303,77175,2294,996,6385.10,12.4
"2011","Conwy","W06000003","Urban city and town in a sparse setting",0,0,0,0,0,0,0.00,
"2011","Conwy","W06000003","Rural (total)",35759,17583,18176,35356,403,524,106197.78,0.3
"2011","Conwy","W06000003","Rural town and fringe",15083,7347,7736,14893,190,201,3249.94,4.6
"2011","Conwy","W06000003","Rural town and fringe in a sparse setting",3323,1563,1760,3268,55,22,524.42,6.3
"2011","Conwy","W06000003","Rural village",6071,2972,3099,6063,8,83,13337.23,0.5
"2011","Conwy","W06000003","Rural village in a sparse setting",2340,1161,1179,2337,3,36,15799.03,0.1
"2011","Conwy","W06000003","Rural hamlet and isolated dwellings",5341,2678,2663,5294,47,116,29594.68,0.2
"2011","Conwy","W06000003","Rural hamlet and isolated dwellings in a sparse setting",3601,1862,1739,3501,100,66,43692.48,0.1
"2011","Denbighshire","W06000004","Total",93734,45987,47747,92483,1251,1211,83674.27,1.1
"2011","Denbighshire","W06000004","Urban (total)",46267,22505,23762,46098,169,434,2849.52,16.2
"2011","Denbighshire","W06000004","Urban major conurbation",0,0,0,0,0,0,0.00,
"2011","Denbighshire","W06000004","Urban minor conurbation",0,0,0,0,0,0,0.00,
"2011","Denbighshire","W06000004","Urban city and town",46267,22505,23762,46098,169,434,2849.52,16.2
"2011","Denbighshire","W06000004","Urban city and town in a sparse setting",0,0,0,0,0,0,0.00,
"2011","Denbighshire","W06000004","Rural (total)",47467,23482,23985,46385,1082,777,80824.75,0.6
"2011","Denbighshire","W06000004","Rural town and fringe",25623,12547,13076,25064,559,344,3533.45,7.3
"2011","Denbighshire","W06000004","Rural town and fringe in a sparse setting",0,0,0,0,0,0,0.00,
"2011","Denbighshire","W06000004","Rural village",11037,5445,5592,10677,360,194,30511.53,0.4
"2011","Denbighshire","W06000004","Rural village in a sparse setting",2787,1425,1362,2775,12,46,13005.97,0.2
"2011","Denbighshire","W06000004","Rural hamlet and isolated dwellings",8020,4065,3955,7869,151,193,33773.80,0.2
"2011","Denbighshire","W06000004","Rural hamlet and isolated dwellings in a sparse setting",0,0,0,0,0,0,0.00,
"2011","Flintshire","W06000005","Total",152506,75247,77259,151679,827,1719,43753.91,3.5
"2011","Flintshire","W06000005","Urban (total)",105208,51857,53351,104644,564,1054,11333.98,9.3
"2011","Flintshire","W06000005","Urban major conurbation",0,0,0,0,0,0,0.00,
"2011","Flintshire","W06000005","Urban minor conurbation",0,0,0,0,0,0,0.00,
"2011","Flintshire","W06000005","Urban city and town",105208,51857,53351,104644,564,1054,11333.98,9.3
"2011","Flintshire","W06000005","Urban city and town in a sparse setting",0,0,0,0,0,0,0.00,
"2011","Flintshire","W06000005","Rural (total)",47298,23390,23908,47035,263,665,32419.93,1.5
"2011","Flintshire","W06000005","Rural town and fringe",19730,9736,9994,19641,89,221,2466.50,8.0
"2011","Flintshire","W06000005","Rural town and fringe in a sparse setting",0,0,0,0,0,0,0.00,
"2011","Flintshire","W06000005","Rural village",21291,10478,10813,21168,123,295,15390.91,1.4
"2011","Flintshire","W06000005","Rural village in a sparse setting",0,0,0,0,0,0,0.00,
"2011","Flintshire","W06000005","Rural hamlet and isolated dwellings",6277,3176,3101,6226,51,149,14562.52,0.4
"2011","Flintshire","W06000005","Rural hamlet and isolated dwellings in a sparse setting",0,0,0,0,0,0,0.00,
"2011","Wrexham","W06000006","Total",134844,67052,67792,133244,1600,1370,50377.45,2.7
"2011","Wrexham","W06000006","Urban (total)",91054,45311,45743,90047,1007,753,7765.45,11.7
"2011","Wrexham","W06000006","Urban major conurbation",0,0,0,0,0,0,0.00,
"2011","Wrexham","W06000006","Urban minor conurbation",0,0,0,0,0,0,0.00,
"2011","Wrexham","W06000006","Urban city and town",91054,45311,45743,90047,1007,753,7765.45,11.7
"2011","Wrexham","W06000006","Urban city and town in a sparse setting",0,0,0,0,0,0,0.00,
"2011","Wrexham","W06000006","Rural (total)",43790,21741,22049,43197,593,617,42612.00,1.0
"2011","Wrexham","W06000006","Rural town and fringe",24963,12254,12709,24458,505,294,3957.44,6.3
"2011","Wrexham","W06000006","Rural town and fringe in a sparse setting",0,0,0,0,0,0,0.00,
"2011","Wrexham","W06000006","Rural village",10583,5278,5305,10548,35,155,8657.03,1.2
"2011","Wrexham","W06000006","Rural village in a sparse setting",0,0,0,0,0,0,0.00,
"2011","Wrexham","W06000006","Rural hamlet and isolated dwellings",7927,4039,3888,7876,51,167,24587.98,0.3
"2011","Wrexham","W06000006","Rural hamlet and isolated dwellings in a sparse setting",317,170,147,315,2,1,5409.55,0.1
"2011","Powys","W06000023","Total",132976,65683,67293,131047,1929,2117,518037.01,0.3
"2011","Powys","W06000023","Urban (total)",17911,8732,9179,17650,261,178,6190.18,2.9
"2011","Powys","W06000023","Urban major conurbation",0,0,0,0,0,0,0.00,
"2011","Powys","W06000023","Urban minor conurbation",0,0,0,0,0,0,0.00,
"2011","Powys","W06000023","Urban city and town",6554,3172,3382,6424,130,51,3481.59,1.9
"2011","Powys","W06000023","Urban city and town in a sparse setting",11357,5560,5797,11226,131,127,2708.59,4.2
"2011","Powys","W06000023","Rural (total)",115065,56951,58114,113397,1668,1939,511846.83,0.2
"2011","Powys","W06000023","Rural town and fringe",2981,1423,1558,2929,52,49,257.48,11.6
"2011","Powys","W06000023","Rural town and fringe in a sparse setting",34025,16495,17530,33174,851,467,5553.79,6.1
"2011","Powys","W06000023","Rural village",9821,4855,4966,9635,186,167,28326.00,0.3
"2011","Powys","W06000023","Rural village in a sparse setting",30862,15231,15631,30658,204,472,113211.88,0.3
"2011","Powys","W06000023","Rural hamlet and isolated dwellings",3781,1928,1853,3677,104,85,41565.95,0.1
"2011","Powys","W06000023","Rural hamlet and isolated dwellings in a sparse setting",33595,17019,16576,33324,271,699,322931.73,0.1
"2011","Ceredigion","W06000008","Total",75922,37793,38129,71444,4478,1203,178545.43,0.4
"2011","Ceredigion","W06000008","Urban (total)",18749,9583,9166,15258,3491,264,1133.40,16.5
"2011","Ceredigion","W06000008","Urban major conurbation",0,0,0,0,0,0,0.00,
"2011","Ceredigion","W06000008","Urban minor conurbation",0,0,0,0,0,0,0.00,
"2011","Ceredigion","W06000008","Urban city and town",0,0,0,0,0,0,0.00,
"2011","Ceredigion","W06000008","Urban city and town in a sparse setting",18749,9583,9166,15258,3491,264,1133.40,16.5
"2011","Ceredigion","W06000008","Rural (total)",57173,28210,28963,56186,987,939,177412.03,0.3
"2011","Ceredigion","W06000008","Rural town and fringe",0,0,0,0,0,0,0.00,
"2011","Ceredigion","W06000008","Rural town and fringe in a sparse setting",11689,5719,5970,11071,618,185,2422.34,4.8
"2011","Ceredigion","W06000008","Rural village",0,0,0,0,0,0,0.00,
"2011","Ceredigion","W06000008","Rural village in a sparse setting",27644,13554,14090,27416,228,455,82880.57,0.3
"2011","Ceredigion","W06000008","Rural hamlet and isolated dwellings",0,0,0,0,0,0,0.00,
"2011","Ceredigion","W06000008","Rural hamlet and isolated dwellings in a sparse setting",17840,8937,8903,17699,141,299,92109.12,0.2
"2011","Pembrokeshire","W06000009","Total",122439,59823,62616,120545,1894,1728,161873.87,0.8
"2011","Pembrokeshire","W06000009","Urban (total)",28178,13639,14539,28024,154,308,2883.99,9.8
"2011","Pembrokeshire","W06000009","Urban major conurbation",0,0,0,0,0,0,0.00,
"2011","Pembrokeshire","W06000009","Urban minor conurbation",0,0,0,0,0,0,0.00,
"2011","Pembrokeshire","W06000009","Urban city and town",28178,13639,14539,28024,154,308,2883.99,9.8
"2011","Pembrokeshire","W06000009","Urban city and town in a sparse setting",0,0,0,0,0,0,0.00,
"2011","Pembrokeshire","W06000009","Rural (total)",94261,46184,48077,92521,1740,1420,158989.88,0.6
"2011","Pembrokeshire","W06000009","Rural town and fringe",21753,10594,11159,21471,282,230,1700.27,12.8
"2011","Pembrokeshire","W06000009","Rural town and fringe in a sparse setting",17662,8474,9188,17334,328,242,3299.73,5.4
"2011","Pembrokeshire","W06000009","Rural village",10684,5170,5514,10614,70,184,13165.91,0.8
"2011","Pembrokeshire","W06000009","Rural village in a sparse setting",19278,9389,9889,19098,180,301,25390.44,0.8
"2011","Pembrokeshire","W06000009","Rural hamlet and isolated dwellings",6334,3165,3169,6217,117,125,24611.09,0.3
"2011","Pembrokeshire","W06000009","Rural hamlet and isolated dwellings in a sparse setting",18550,9392,9158,17787,763,338,90822.44,0.2
"2011","Carmarthenshire","W06000010","Total",183777,89837,93940,181227,2550,2254,237035.46,0.8
"2011","Carmarthenshire","W06000010","Urban (total)",89154,43153,46001,87562,1592,922,9760.65,9.1
"2011","Carmarthenshire","W06000010","Urban major conurbation",0,0,0,0,0,0,0.00,
"2011","Carmarthenshire","W06000010","Urban minor conurbation",0,0,0,0,0,0,0.00,
"2011","Carmarthenshire","W06000010","Urban city and town",73300,35688,37612,72371,929,703,7896.92,9.3
"2011","Carmarthenshire","W06000010","Urban city and town in a sparse setting",15854,7465,8389,15191,663,219,1863.73,8.5
"2011","Carmarthenshire","W06000010","Rural (total)",94623,46684,47939,93665,958,1332,227274.81,0.4
"2011","Carmarthenshire","W06000010","Rural town and fringe",24932,12058,12874,24781,151,234,4307.66,5.8
"2011","Carmarthenshire","W06000010","Rural town and fringe in a sparse setting",4127,1997,2130,3904,223,61,1799.16,2.3
"2011","Carmarthenshire","W06000010","Rural village",15378,7612,7766,15279,99,203,15531.58,1.0
"2011","Carmarthenshire","W06000010","Rural village in a sparse setting",16545,8091,8454,16358,187,234,27000.26,0.6
"2011","Carmarthenshire","W06000010","Rural hamlet and isolated dwellings",14502,7261,7241,14362,140,274,51121.83,0.3
"2011","Carmarthenshire","W06000010","Rural hamlet and isolated dwellings in a sparse setting",19139,9665,9474,18981,158,326,127514.32,0.2
"2011","Swansea","W06000011","Total",239023,118087,120936,234363,4660,2558,37974.42,6.3
"2011","Swansea","W06000011","Urban (total)",210418,104169,106249,206170,4248,2155,11572.64,18.2
"2011","Swansea","W06000011","Urban major conurbation",0,0,0,0,0,0,0.00,
"2011","Swansea","W06000011","Urban minor conurbation",0,0,0,0,0,0,0.00,
"2011","Swansea","W06000011","Urban city and town",210418,104169,106249,206170,4248,2155,11572.64,18.2
"2011","Swansea","W06000011","Urban city and town in a sparse setting",0,0,0,0,0,0,0.00,
"2011","Swansea","W06000011","Rural (total)",28605,13918,14687,28193,412,403,26401.78,1.1
"2011","Swansea","W06000011","Rural town and fringe",13088,6300,6788,12996,92,179,1890.93,6.9
"2011","Swansea","W06000011","Rural town and fringe in a sparse setting",0,0,0,0,0,0,0.00,
"2011","Swansea","W06000011","Rural village",8522,4170,4352,8425,97,107,5359.73,1.6
"2011","Swansea","W06000011","Rural village in a sparse setting",0,0,0,0,0,0,0.00,
"2011","Swansea","W06000011","Rural hamlet and isolated dwellings",6995,3448,3547,6772,223,117,19151.12,0.4
"2011","Swansea","W06000011","Rural hamlet and isolated dwellings in a sparse setting",0,0,0,0,0,0,0.00,
"2011","Neath Port Talbot","W06000012","Total",139812,68450,71362,138682,1130,1192,44125.95,3.2
"2011","Neath Port Talbot","W06000012","Urban (total)",106074,51781,54293,105135,939,923,11320.24,9.4
"2011","Neath Port Talbot","W06000012","Urban major conurbation",0,0,0,0,0,0,0.00,
"2011","Neath Port Talbot","W06000012","Urban minor conurbation",0,0,0,0,0,0,0.00,
"2011","Neath Port Talbot","W06000012","Urban city and town",106074,51781,54293,105135,939,923,11320.24,9.4
"2011","Neath Port Talbot","W06000012","Urban city and town in a sparse setting",0,0,0,0,0,0,0.00,
"2011","Neath Port Talbot","W06000012","Rural (total)",33738,16669,17069,33547,191,269,32805.71,1.0
"2011","Neath Port Talbot","W06000012","Rural town and fringe",21033,10314,10719,20934,99,169,10487.18,2.0
"2011","Neath Port Talbot","W06000012","Rural town and fringe in a sparse setting",0,0,0,0,0,0,0.00,
"2011","Neath Port Talbot","W06000012","Rural village",10142,5075,5067,10097,45,78,15795.04,0.6
"2011","Neath Port Talbot","W06000012","Rural village in a sparse setting",0,0,0,0,0,0,0.00,
"2011","Neath Port Talbot","W06000012","Rural hamlet and isolated dwellings",2563,1280,1283,2516,47,22,6523.49,0.4
"2011","Neath Port Talbot","W06000012","Rural hamlet and isolated dwellings in a sparse setting",0,0,0,0,0,0,0.00,
"2011","Bridgend","W06000013","Total",139178,68789,70389,136842,2336,1501,25074.74,5.6
"2011","Bridgend","W06000013","Urban (total)",106641,52060,54581,105859,782,1240,8886.59,12.0
"2011","Bridgend","W06000013","Urban major conurbation",0,0,0,0,0,0,0.00,
"2011","Bridgend","W06000013","Urban minor conurbation",0,0,0,0,0,0,0.00,
"2011","Bridgend","W06000013","Urban city and town",106641,52060,54581,105859,782,1240,8886.59,12.0
"2011","Bridgend","W06000013","Urban city and town in a sparse setting",0,0,0,0,0,0,0.00,
"2011","Bridgend","W06000013","Rural (total)",32537,16729,15808,30983,1554,261,16188.15,2.0
"2011","Bridgend","W06000013","Rural town and fringe",24756,12887,11869,23347,1409,179,5426.58,4.6
"2011","Bridgend","W06000013","Rural town and fringe in a sparse setting",0,0,0,0,0,0,0.00,
"2011","Bridgend","W06000013","Rural village",6313,3106,3207,6168,145,52,4934.12,1.3
"2011","Bridgend","W06000013","Rural village in a sparse setting",0,0,0,0,0,0,0.00,
"2011","Bridgend","W06000013","Rural hamlet and isolated dwellings",1468,736,732,1468,0,30,5827.45,0.3
"2011","Bridgend","W06000013","Rural hamlet and isolated dwellings in a sparse setting",0,0,0,0,0,0,0.00,
"2011","The Vale of Glamorgan","W06000014","Total",126336,61522,64814,124259,2077,1857,33095.28,3.8
"2011","The Vale of Glamorgan","W06000014","Urban (total)",101808,49481,52327,100166,1642,1259,7677.76,13.3
"2011","The Vale of Glamorgan","W06000014","Urban major conurbation",0,0,0,0,0,0,0.00,
"2011","The Vale of Glamorgan","W06000014","Urban minor conurbation",0,0,0,0,0,0,0.00,
"2011","The Vale of Glamorgan","W06000014","Urban city and town",101808,49481,52327,100166,1642,1259,7677.76,13.3
"2011","The Vale of Glamorgan","W06000014","Urban city and town in a sparse setting",0,0,0,0,0,0,0.00,
"2011","The Vale of Glamorgan","W06000014","Rural (total)",24528,12041,12487,24093,435,598,25417.52,1.0
"2011","The Vale of Glamorgan","W06000014","Rural town and fringe",8956,4325,4631,8937,19,148,1455.67,6.2
"2011","The Vale of Glamorgan","W06000014","Rural town and fringe in a sparse setting",0,0,0,0,0,0,0.00,
"2011","The Vale of Glamorgan","W06000014","Rural village",13682,6750,6932,13266,416,401,19127.54,0.7
"2011","The Vale of Glamorgan","W06000014","Rural village in a sparse setting",0,0,0,0,0,0,0.00,
"2011","The Vale of Glamorgan","W06000014","Rural hamlet and isolated dwellings",1890,966,924,1890,0,49,4834.31,0.4
"2011","The Vale of Glamorgan","W06000014","Rural hamlet and isolated dwellings in a sparse setting",0,0,0,0,0,0,0.00,
"2011","Cardiff","W06000015","Total",346090,169893,176197,334551,11539,3917,14038.20,24.7
"2011","Cardiff","W06000015","Urban (total)",340177,167012,173165,328691,11486,3717,11420.37,29.8
"2011","Cardiff","W06000015","Urban major conurbation",0,0,0,0,0,0,0.00,
"2011","Cardiff","W06000015","Urban minor conurbation",0,0,0,0,0,0,0.00,
"2011","Cardiff","W06000015","Urban city and town",340177,167012,173165,328691,11486,3717,11420.37,29.8
"2011","Cardiff","W06000015","Urban city and town in a sparse setting",0,0,0,0,0,0,0.00,
"2011","Cardiff","W06000015","Rural (total)",5913,2881,3032,5860,53,200,2617.83,2.3
"2011","Cardiff","W06000015","Rural town and fringe",4667,2259,2408,4648,19,160,1196.01,3.9
"2011","Cardiff","W06000015","Rural town and fringe in a sparse setting",0,0,0,0,0,0,0.00,
"2011","Cardiff","W06000015","Rural village",1246,622,624,1212,34,40,1421.82,0.9
"2011","Cardiff","W06000015","Rural village in a sparse setting",0,0,0,0,0,0,0.00,
"2011","Cardiff","W06000015","Rural hamlet and isolated dwellings",0,0,0,0,0,0,0.00,
"2011","Cardiff","W06000015","Rural hamlet and isolated dwellings in a sparse setting",0,0,0,0,0,0,0.00,
"2011","Rhondda, Cynon, Taff","W06000016","Total",234410,114635,119775,231885,2525,1881,42412.97,5.5
"2011","Rhondda, Cynon, Taff","W06000016","Urban (total)",175566,85848,89718,173390,2176,1425,21497.26,8.2
"2011","Rhondda, Cynon, Taff","W06000016","Urban major conurbation",0,0,0,0,0,0,0.00,
"2011","Rhondda, Cynon, Taff","W06000016","Urban minor conurbation",0,0,0,0,0,0,0.00,
"2011","Rhondda, Cynon, Taff","W06000016","Urban city and town",175566,85848,89718,173390,2176,1425,21497.26,8.2
"2011","Rhondda, Cynon, Taff","W06000016","Urban city and town in a sparse setting",0,0,0,0,0,0,0.00,
"2011","Rhondda, Cynon, Taff","W06000016","Rural (total)",58844,28787,30057,58495,349,456,20915.71,2.8
"2011","Rhondda, Cynon, Taff","W06000016","Rural town and fringe",52073,25450,26623,51815,258,383,7729.56,6.7
